Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 3.873226e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011346 | lrm: 1.00 | dt: 9175ms | tok/sec: 28,570 | mfu: 1.1% | epoch: 1 | remaining: 450s    
step 00572 (31.5%) | loss: 3.038508 | lrm: 0.98 | dt: 255ms | tok/sec: 1,027,881 | mfu: 40.2% | epoch: 1 | remaining: 308s    
step 00573 (31.6%) | loss: 3.037628 | lrm: 0.98 | dt: 252ms | tok/sec: 1,041,888 | mfu: 40.8% | epoch: 1 | remaining: 308s    
step 00574 (31.7%) | loss: 3.034123 | lrm: 0.98 | dt: 255ms | tok/sec: 1,028,735 | mfu: 40.3% | epoch: 1 | remaining: 307s    
step 00575 (31.7%) | loss: 3.033262 | lrm: 0.98 | dt: 253ms | tok/sec: 1,036,372 | mfu: 40.6% | epoch: 1 | remaining: 307s    
step 00576 (31.8%) | loss: 3.032502 | lrm: 0.98 | dt: 252ms | tok/sec: 1,040,555 | mfu: 40.7% | epoch: 1 | remaining: 307s    
step 00577 (31.8%) | loss: 3.037427 | lrm: 0.97 | dt: 251ms | tok/sec: 1,043,533 | mfu: 40.8% | epoch: 1 | remaining: 307s    
step 00578 (31.9%) | loss: 3.040630 | lrm: 0.97 | dt: 252ms | tok/sec: 1,039,355 | mfu: 40.7% | epoch: 1 | remaining: 306s    
step 00579 (31.9%) | loss: 3.037684 | lrm: 0.97 | dt: 252ms | tok/sec: 1,040,237 | mfu: 40.7% | epoch: 1 | remaining: 306s    
step 00580 (32.0%) | loss: 3.034409 | lrm: 0.97 | dt: 253ms | tok/sec: 1,035,732 | mfu: 40.5% | epoch: 1 | remaining: 306s    
step 00581 (32.0%) | loss: 3.031866 | lrm: 0.97 | dt: 251ms | tok/sec: 1,044,877 | mfu: 40.9% | epoch: 1 | remaining: 306s    
step 00582 (32.1%) | loss: 3.035253 | lrm: 0.97 | dt: 253ms | tok/sec: 1,036,597 | mfu: 40.6% | epoch: 1 | remaining: 305s    
step 00583 (32.2%) | loss: 3.033153 | lrm: 0.97 | dt: 254ms | tok/sec: 1,032,645 | mfu: 40.4% | epoch: 1 | remaining: 305s    
step 00584 (32.2%) | loss: 3.025159 | lrm: 0.97 | dt: 253ms | tok/sec: 1,037,413 | mfu: 40.6% | epoch: 1 | remaining: 305s    
step 00585 (32.3%) | loss: 3.023724 | lrm: 0.97 | dt: 252ms | tok/sec: 1,041,233 | mfu: 40.8% | epoch: 1 | remaining: 305s    
step 00586 (32.3%) | loss: 3.017868 | lrm: 0.97 | dt: 253ms | tok/sec: 1,035,904 | mfu: 40.5% | epoch: 1 | remaining: 304s    
step 00587 (32.4%) | loss: 3.016388 | lrm: 0.97 | dt: 251ms | tok/sec: 1,044,468 | mfu: 40.9% | epoch: 1 | remaining: 304s    
step 00588 (32.4%) | loss: 3.017528 | lrm: 0.97 | dt: 254ms | tok/sec: 1,030,228 | mfu: 40.3% | epoch: 1 | remaining: 304s    
step 00589 (32.5%) | loss: 3.017099 | lrm: 0.96 | dt: 252ms | tok/sec: 1,041,638 | mfu: 40.8% | epoch: 1 | remaining: 304s    
step 00590 (32.5%) | loss: 3.017891 | lrm: 0.96 | dt: 253ms | tok/sec: 1,036,549 | mfu: 40.6% | epoch: 1 | remaining: 303s    
step 00591 (32.6%) | loss: 3.022810 | lrm: 0.96 | dt: 254ms | tok/sec: 1,030,116 | mfu: 40.3% | epoch: 1 | remaining: 303s    
step 00592 (32.7%) | loss: 3.023767 | lrm: 0.96 | dt: 252ms | tok/sec: 1,038,893 | mfu: 40.7% | epoch: 1 | remaining: 303s    
step 00593 (32.7%) | loss: 3.026017 | lrm: 0.96 | dt: 251ms | tok/sec: 1,044,762 | mfu: 40.9% | epoch: 1 | remaining: 303s    
step 00594 (32.8%) | loss: 3.020586 | lrm: 0.96 | dt: 253ms | tok/sec: 1,035,788 | mfu: 40.5% | epoch: 1 | remaining: 302s    
step 00595 (32.8%) | loss: 3.026091 | lrm: 0.96 | dt: 251ms | tok/sec: 1,043,482 | mfu: 40.8% | epoch: 1 | remaining: 302s    
step 00596 (32.9%) | loss: 3.027355 | lrm: 0.96 | dt: 256ms | tok/sec: 1,025,664 | mfu: 40.1% | epoch: 1 | remaining: 302s    
step 00597 (32.9%) | loss: 3.023483 | lrm: 0.96 | dt: 252ms | tok/sec: 1,038,807 | mfu: 40.7% | epoch: 1 | remaining: 302s    
step 00598 (33.0%) | loss: 3.020937 | lrm: 0.96 | dt: 254ms | tok/sec: 1,031,625 | mfu: 40.4% | epoch: 1 | remaining: 301s    
step 00599 (33.1%) | loss: 3.012583 | lrm: 0.96 | dt: 253ms | tok/sec: 1,035,734 | mfu: 40.5% | epoch: 1 | remaining: 301s    
step 00600 (33.1%) | loss: 3.013564 | lrm: 0.96 | dt: 251ms | tok/sec: 1,046,311 | mfu: 41.0% | epoch: 1 | remaining: 301s    
step 00601 (33.2%) | loss: 3.014016 | lrm: 0.96 | dt: 251ms | tok/sec: 1,042,445 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00602 (33.2%) | loss: 3.012983 | lrm: 0.95 | dt: 254ms | tok/sec: 1,031,551 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00603 (33.3%) | loss: 3.015383 | lrm: 0.95 | dt: 253ms | tok/sec: 1,037,068 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00604 (33.3%) | loss: 3.013397 | lrm: 0.95 | dt: 252ms | tok/sec: 1,041,090 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00605 (33.4%) | loss: 3.013068 | lrm: 0.95 | dt: 253ms | tok/sec: 1,035,572 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00606 (33.4%) | loss: 3.014797 | lrm: 0.95 | dt: 253ms | tok/sec: 1,036,015 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00607 (33.5%) | loss: 3.015007 | lrm: 0.95 | dt: 252ms | tok/sec: 1,039,424 | mfu: 40.7% | epoch: 1 | remaining: 299s    
step 00608 (33.6%) | loss: 3.014572 | lrm: 0.95 | dt: 253ms | tok/sec: 1,036,947 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00609 (33.6%) | loss: 3.011983 | lrm: 0.95 | dt: 253ms | tok/sec: 1,035,751 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00610 (33.7%) | loss: 3.012058 | lrm: 0.95 | dt: 255ms | tok/sec: 1,028,599 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00611 (33.7%) | loss: 3.011275 | lrm: 0.95 | dt: 252ms | tok/sec: 1,038,429 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00612 (33.8%) | loss: 3.008834 | lrm: 0.95 | dt: 252ms | tok/sec: 1,041,551 | mfu: 40.8% | epoch: 1 | remaining: 298s    
step 00613 (33.8%) | loss: 3.005474 | lrm: 0.95 | dt: 252ms | tok/sec: 1,038,965 | mfu: 40.7% | epoch: 1 | remaining: 297s    
step 00614 (33.9%) | loss: 3.002228 | lrm: 0.94 | dt: 256ms | tok/sec: 1,024,237 | mfu: 40.1% | epoch: 1 | remaining: 297s    
step 00615 (34.0%) | loss: 2.998111 | lrm: 0.94 | dt: 253ms | tok/sec: 1,035,422 | mfu: 40.5% | epoch: 1 | remaining: 297s    
step 00616 (34.0%) | loss: 2.995558 | lrm: 0.94 | dt: 253ms | tok/sec: 1,036,243 | mfu: 40.6% | epoch: 1 | remaining: 297s    
step 00617 (34.1%) | loss: 2.993897 | lrm: 0.94 | dt: 251ms | tok/sec: 1,042,732 | mfu: 40.8% | epoch: 1 | remaining: 296s    
step 00618 (34.1%) | loss: 2.989468 | lrm: 0.94 | dt: 252ms | tok/sec: 1,038,742 | mfu: 40.7% | epoch: 1 | remaining: 296s    
step 00619 (34.2%) | loss: 2.987858 | lrm: 0.94 | dt: 253ms | tok/sec: 1,036,662 | mfu: 40.6% | epoch: 1 | remaining: 296s    
step 00620 (34.2%) | loss: 2.984816 | lrm: 0.94 | dt: 252ms | tok/sec: 1,040,256 | mfu: 40.7% | epoch: 1 | remaining: 296s    
step 00621 (34.3%) | loss: 2.988597 | lrm: 0.94 | dt: 252ms | tok/sec: 1,039,519 | mfu: 40.7% | epoch: 1 | remaining: 295s    
step 00622 (34.3%) | loss: 2.985656 | lrm: 0.94 | dt: 254ms | tok/sec: 1,032,112 | mfu: 40.4% | epoch: 1 | remaining: 295s    
step 00623 (34.4%) | loss: 2.988390 | lrm: 0.94 | dt: 252ms | tok/sec: 1,039,408 | mfu: 40.7% | epoch: 1 | remaining: 295s    
step 00624 (34.5%) | loss: 2.988734 | lrm: 0.94 | dt: 253ms | tok/sec: 1,037,719 | mfu: 40.6% | epoch: 1 | remaining: 295s    
step 00625 (34.5%) | loss: 2.989405 | lrm: 0.94 | dt: 251ms | tok/sec: 1,042,782 | mfu: 40.8% | epoch: 1 | remaining: 294s    
step 00626 (34.6%) | loss: 2.991058 | lrm: 0.94 | dt: 253ms | tok/sec: 1,035,235 | mfu: 40.5% | epoch: 1 | remaining: 294s    
step 00627 (34.6%) | loss: 2.990723 | lrm: 0.93 | dt: 252ms | tok/sec: 1,038,580 | mfu: 40.7% | epoch: 1 | remaining: 294s    
step 00628 (34.7%) | loss: 2.984626 | lrm: 0.93 | dt: 253ms | tok/sec: 1,036,795 | mfu: 40.6% | epoch: 1 | remaining: 294s    
step 00629 (34.7%) | loss: 2.982226 | lrm: 0.93 | dt: 254ms | tok/sec: 1,033,116 | mfu: 40.4% | epoch: 1 | remaining: 293s    
step 00630 (34.8%) | loss: 2.982491 | lrm: 0.93 | dt: 255ms | tok/sec: 1,029,651 | mfu: 40.3% | epoch: 1 | remaining: 293s    
step 00631 (34.9%) | loss: 2.982523 | lrm: 0.93 | dt: 252ms | tok/sec: 1,038,755 | mfu: 40.7% | epoch: 1 | remaining: 293s    
step 00632 (34.9%) | loss: 2.990366 | lrm: 0.93 | dt: 251ms | tok/sec: 1,044,734 | mfu: 40.9% | epoch: 1 | remaining: 293s    
step 00633 (35.0%) | loss: 2.992820 | lrm: 0.93 | dt: 253ms | tok/sec: 1,035,849 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00634 (35.0%) | loss: 2.991149 | lrm: 0.93 | dt: 251ms | tok/sec: 1,044,394 | mfu: 40.9% | epoch: 1 | remaining: 292s    
step 00635 (35.1%) | loss: 2.986458 | lrm: 0.93 | dt: 253ms | tok/sec: 1,035,999 | mfu: 40.6% | epoch: 1 | remaining: 292s    
step 00636 (35.1%) | loss: 2.989281 | lrm: 0.93 | dt: 252ms | tok/sec: 1,040,199 | mfu: 40.7% | epoch: 1 | remaining: 292s    
step 00637 (35.2%) | loss: 2.987410 | lrm: 0.93 | dt: 253ms | tok/sec: 1,037,523 | mfu: 40.6% | epoch: 1 | remaining: 291s    
step 00638 (35.2%) | loss: 2.989670 | lrm: 0.93 | dt: 252ms | tok/sec: 1,039,273 | mfu: 40.7% | epoch: 1 | remaining: 291s    
step 00639 (35.3%) | loss: 2.990861 | lrm: 0.93 | dt: 253ms | tok/sec: 1,036,544 | mfu: 40.6% | epoch: 1 | remaining: 291s    
step 00640 (35.4%) | loss: 2.988504 | lrm: 0.92 | dt: 253ms | tok/sec: 1,036,096 | mfu: 40.6% | epoch: 1 | remaining: 291s    
step 00641 (35.4%) | loss: 2.987354 | lrm: 0.92 | dt: 253ms | tok/sec: 1,036,204 | mfu: 40.6% | epoch: 1 | remaining: 290s    
step 00642 (35.5%) | loss: 2.988626 | lrm: 0.92 | dt: 252ms | tok/sec: 1,041,816 | mfu: 40.8% | epoch: 1 | remaining: 290s    
step 00643 (35.5%) | loss: 2.992828 | lrm: 0.92 | dt: 253ms | tok/sec: 1,035,607 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00644 (35.6%) | loss: 2.989674 | lrm: 0.92 | dt: 253ms | tok/sec: 1,037,393 | mfu: 40.6% | epoch: 1 | remaining: 290s    
step 00645 (35.6%) | loss: 2.986632 | lrm: 0.92 | dt: 254ms | tok/sec: 1,033,547 | mfu: 40.5% | epoch: 1 | remaining: 289s    
step 00646 (35.7%) | loss: 2.988183 | lrm: 0.92 | dt: 253ms | tok/sec: 1,036,177 | mfu: 40.6% | epoch: 1 | remaining: 289s    
step 00647 (35.8%) | loss: 2.985747 | lrm: 0.92 | dt: 252ms | tok/sec: 1,041,470 | mfu: 40.8% | epoch: 1 | remaining: 289s    
step 00648 (35.8%) | loss: 2.983058 | lrm: 0.92 | dt: 250ms | tok/sec: 1,048,463 | mfu: 41.0% | epoch: 1 | remaining: 289s    
step 00649 (35.9%) | loss: 2.983446 | lrm: 0.92 | dt: 255ms | tok/sec: 1,026,625 | mfu: 40.2% | epoch: 1 | remaining: 288s    
step 00650 (35.9%) | loss: 2.979432 | lrm: 0.92 | dt: 252ms | tok/sec: 1,041,187 | mfu: 40.8% | epoch: 1 | remaining: 288s    
step 00651 (36.0%) | loss: 2.978001 | lrm: 0.92 | dt: 252ms | tok/sec: 1,040,010 | mfu: 40.7% | epoch: 1 | remaining: 288s    
step 00652 (36.0%) | loss: 2.973729 | lrm: 0.91 | dt: 261ms | tok/sec: 1,004,233 | mfu: 39.3% | epoch: 1 | remaining: 288s    
step 00653 (36.1%) | loss: 2.978514 | lrm: 0.91 | dt: 255ms | tok/sec: 1,028,329 | mfu: 40.3% | epoch: 1 | remaining: 287s    
step 00654 (36.1%) | loss: 2.981147 | lrm: 0.91 | dt: 251ms | tok/sec: 1,043,256 | mfu: 40.8% | epoch: 1 | remaining: 287s    
step 00655 (36.2%) | loss: 2.986501 | lrm: 0.91 | dt: 254ms | tok/sec: 1,031,195 | mfu: 40.4% | epoch: 1 | remaining: 287s    
step 00656 (36.3%) | loss: 2.981810 | lrm: 0.91 | dt: 252ms | tok/sec: 1,038,724 | mfu: 40.7% | epoch: 1 | remaining: 287s    
step 00657 (36.3%) | loss: 2.977485 | lrm: 0.91 | dt: 251ms | tok/sec: 1,044,390 | mfu: 40.9% | epoch: 1 | remaining: 286s    
step 00658 (36.4%) | loss: 2.977841 | lrm: 0.91 | dt: 252ms | tok/sec: 1,038,428 | mfu: 40.6% | epoch: 1 | remaining: 286s    
step 00659 (36.4%) | loss: 2.980518 | lrm: 0.91 | dt: 252ms | tok/sec: 1,040,463 | mfu: 40.7% | epoch: 1 | remaining: 286s    
step 00660 (36.5%) | loss: 2.982610 | lrm: 0.91 | dt: 250ms | tok/sec: 1,048,701 | mfu: 41.0% | epoch: 1 | remaining: 286s    
step 00661 (36.5%) | loss: 2.980576 | lrm: 0.91 | dt: 252ms | tok/sec: 1,038,832 | mfu: 40.7% | epoch: 1 | remaining: 285s    
step 00662 (36.6%) | loss: 2.980513 | lrm: 0.91 | dt: 254ms | tok/sec: 1,033,354 | mfu: 40.4% | epoch: 1 | remaining: 285s    
step 00663 (36.7%) | loss: 2.983056 | lrm: 0.91 | dt: 254ms | tok/sec: 1,033,115 | mfu: 40.4% | epoch: 1 | remaining: 285s    
step 00664 (36.7%) | loss: 2.986248 | lrm: 0.91 | dt: 253ms | tok/sec: 1,036,175 | mfu: 40.6% | epoch: 1 | remaining: 285s    
step 00665 (36.8%) | loss: 2.984839 | lrm: 0.90 | dt: 251ms | tok/sec: 1,044,714 | mfu: 40.9% | epoch: 1 | remaining: 284s    
step 00666 (36.8%) | loss: 2.986852 | lrm: 0.90 | dt: 253ms | tok/sec: 1,035,971 | mfu: 40.6% | epoch: 1 | remaining: 284s    
step 00667 (36.9%) | loss: 2.985470 | lrm: 0.90 | dt: 253ms | tok/sec: 1,035,309 | mfu: 40.5% | epoch: 1 | remaining: 284s    
step 00668 (36.9%) | loss: 2.984826 | lrm: 0.90 | dt: 252ms | tok/sec: 1,040,167 | mfu: 40.7% | epoch: 1 | remaining: 284s    
step 00669 (37.0%) | loss: 2.983515 | lrm: 0.90 | dt: 253ms | tok/sec: 1,038,172 | mfu: 40.6% | epoch: 1 | remaining: 283s    
step 00670 (37.0%) | loss: 2.984860 | lrm: 0.90 | dt: 254ms | tok/sec: 1,030,058 | mfu: 40.3% | epoch: 1 | remaining: 283s    
step 00671 (37.1%) | loss: 2.982695 | lrm: 0.90 | dt: 252ms | tok/sec: 1,039,227 | mfu: 40.7% | epoch: 1 | remaining: 283s    
step 00672 (37.2%) | loss: 2.974211 | lrm: 0.90 | dt: 252ms | tok/sec: 1,038,705 | mfu: 40.7% | epoch: 1 | remaining: 283s    
step 00673 (37.2%) | loss: 2.976852 | lrm: 0.90 | dt: 251ms | tok/sec: 1,042,805 | mfu: 40.8% | epoch: 1 | remaining: 282s    
step 00674 (37.3%) | loss: 2.977550 | lrm: 0.90 | dt: 253ms | tok/sec: 1,037,199 | mfu: 40.6% | epoch: 1 | remaining: 282s    
step 00675 (37.3%) | loss: 2.982525 | lrm: 0.90 | dt: 255ms | tok/sec: 1,028,708 | mfu: 40.3% | epoch: 1 | remaining: 282s    
step 00676 (37.4%) | loss: 2.979169 | lrm: 0.90 | dt: 251ms | tok/sec: 1,044,302 | mfu: 40.9% | epoch: 1 | remaining: 282s    
step 00677 (37.4%) | loss: 2.977596 | lrm: 0.89 | dt: 254ms | tok/sec: 1,033,813 | mfu: 40.5% | epoch: 1 | remaining: 281s    
step 00678 (37.5%) | loss: 2.977693 | lrm: 0.89 | dt: 253ms | tok/sec: 1,037,215 | mfu: 40.6% | epoch: 1 | remaining: 281s    
step 00679 (37.5%) | loss: 2.978011 | lrm: 0.89 | dt: 253ms | tok/sec: 1,037,101 | mfu: 40.6% | epoch: 1 | remaining: 281s    
step 00680 (37.6%) | loss: 2.970777 | lrm: 0.89 | dt: 253ms | tok/sec: 1,037,200 | mfu: 40.6% | epoch: 1 | remaining: 281s    
step 00681 (37.7%) | loss: 2.973553 | lrm: 0.89 | dt: 251ms | tok/sec: 1,043,267 | mfu: 40.8% | epoch: 1 | remaining: 280s    
step 00682 (37.7%) | loss: 2.976233 | lrm: 0.89 | dt: 251ms | tok/sec: 1,045,719 | mfu: 40.9% | epoch: 1 | remaining: 280s    
step 00683 (37.8%) | loss: 2.980800 | lrm: 0.89 | dt: 252ms | tok/sec: 1,041,435 | mfu: 40.8% | epoch: 1 | remaining: 280s    
step 00684 (37.8%) | loss: 2.977826 | lrm: 0.89 | dt: 255ms | tok/sec: 1,026,650 | mfu: 40.2% | epoch: 1 | remaining: 280s    
step 00685 (37.9%) | loss: 2.979268 | lrm: 0.89 | dt: 253ms | tok/sec: 1,036,525 | mfu: 40.6% | epoch: 1 | remaining: 279s    
step 00686 (37.9%) | loss: 2.982344 | lrm: 0.89 | dt: 251ms | tok/sec: 1,043,320 | mfu: 40.8% | epoch: 1 | remaining: 279s    
step 00687 (38.0%) | loss: 2.978145 | lrm: 0.89 | dt: 252ms | tok/sec: 1,041,261 | mfu: 40.8% | epoch: 1 | remaining: 279s    
step 00688 (38.1%) | loss: 2.982940 | lrm: 0.89 | dt: 254ms | tok/sec: 1,031,208 | mfu: 40.4% | epoch: 1 | remaining: 279s    
step 00689 (38.1%) | loss: 2.982564 | lrm: 0.89 | dt: 251ms | tok/sec: 1,043,002 | mfu: 40.8% | epoch: 1 | remaining: 278s    
step 00690 (38.2%) | loss: 2.982630 | lrm: 0.88 | dt: 252ms | tok/sec: 1,038,605 | mfu: 40.7% | epoch: 1 | remaining: 278s    
step 00691 (38.2%) | loss: 2.987554 | lrm: 0.88 | dt: 253ms | tok/sec: 1,037,797 | mfu: 40.6% | epoch: 1 | remaining: 278s    
step 00692 (38.3%) | loss: 2.984836 | lrm: 0.88 | dt: 255ms | tok/sec: 1,028,031 | mfu: 40.2% | epoch: 1 | remaining: 277s    
step 00693 (38.3%) | loss: 2.981107 | lrm: 0.88 | dt: 251ms | tok/sec: 1,042,841 | mfu: 40.8% | epoch: 1 | remaining: 277s    
step 00694 (38.4%) | loss: 2.980943 | lrm: 0.88 | dt: 255ms | tok/sec: 1,027,790 | mfu: 40.2% | epoch: 1 | remaining: 277s    
step 00695 (38.4%) | loss: 2.976065 | lrm: 0.88 | dt: 253ms | tok/sec: 1,036,824 | mfu: 40.6% | epoch: 1 | remaining: 277s    
step 00696 (38.5%) | loss: 2.975683 | lrm: 0.88 | dt: 256ms | tok/sec: 1,025,740 | mfu: 40.2% | epoch: 1 | remaining: 276s    
step 00697 (38.6%) | loss: 2.973399 | lrm: 0.88 | dt: 253ms | tok/sec: 1,037,381 | mfu: 40.6% | epoch: 1 | remaining: 276s    
step 00698 (38.6%) | loss: 2.969696 | lrm: 0.88 | dt: 252ms | tok/sec: 1,041,101 | mfu: 40.8% | epoch: 1 | remaining: 276s    
step 00699 (38.7%) | loss: 2.969928 | lrm: 0.88 | dt: 251ms | tok/sec: 1,045,434 | mfu: 40.9% | epoch: 1 | remaining: 276s    
step 00700 (38.7%) | loss: 2.969580 | lrm: 0.88 | dt: 254ms | tok/sec: 1,032,027 | mfu: 40.4% | epoch: 1 | remaining: 275s    
step 00701 (38.8%) | loss: 2.969235 | lrm: 0.88 | dt: 251ms | tok/sec: 1,044,070 | mfu: 40.9% | epoch: 1 | remaining: 275s    
step 00702 (38.8%) | loss: 2.968506 | lrm: 0.87 | dt: 255ms | tok/sec: 1,027,094 | mfu: 40.2% | epoch: 1 | remaining: 275s    
step 00703 (38.9%) | loss: 2.968367 | lrm: 0.87 | dt: 252ms | tok/sec: 1,039,469 | mfu: 40.7% | epoch: 1 | remaining: 275s    
step 00704 (39.0%) | loss: 2.965761 | lrm: 0.87 | dt: 251ms | tok/sec: 1,043,617 | mfu: 40.9% | epoch: 1 | remaining: 274s    
step 00705 (39.0%) | loss: 2.964245 | lrm: 0.87 | dt: 252ms | tok/sec: 1,040,297 | mfu: 40.7% | epoch: 1 | remaining: 274s    
step 00706 (39.1%) | loss: 2.967905 | lrm: 0.87 | dt: 251ms | tok/sec: 1,045,789 | mfu: 40.9% | epoch: 1 | remaining: 274s    
step 00707 (39.1%) | loss: 2.968439 | lrm: 0.87 | dt: 251ms | tok/sec: 1,042,537 | mfu: 40.8% | epoch: 1 | remaining: 274s    
step 00708 (39.2%) | loss: 2.965202 | lrm: 0.87 | dt: 254ms | tok/sec: 1,033,870 | mfu: 40.5% | epoch: 1 | remaining: 273s    
step 00709 (39.2%) | loss: 2.961410 | lrm: 0.87 | dt: 251ms | tok/sec: 1,044,734 | mfu: 40.9% | epoch: 1 | remaining: 273s    
step 00710 (39.3%) | loss: 2.964268 | lrm: 0.87 | dt: 253ms | tok/sec: 1,034,744 | mfu: 40.5% | epoch: 1 | remaining: 273s    
step 00711 (39.3%) | loss: 2.959116 | lrm: 0.87 | dt: 251ms | tok/sec: 1,043,831 | mfu: 40.9% | epoch: 1 | remaining: 273s    
step 00712 (39.4%) | loss: 2.960164 | lrm: 0.87 | dt: 253ms | tok/sec: 1,036,363 | mfu: 40.6% | epoch: 1 | remaining: 272s    
step 00713 (39.5%) | loss: 2.964350 | lrm: 0.87 | dt: 254ms | tok/sec: 1,031,692 | mfu: 40.4% | epoch: 1 | remaining: 272s    
step 00714 (39.5%) | loss: 2.958558 | lrm: 0.87 | dt: 253ms | tok/sec: 1,034,894 | mfu: 40.5% | epoch: 1 | remaining: 272s    
step 00715 (39.6%) | loss: 2.962731 | lrm: 0.86 | dt: 252ms | tok/sec: 1,042,295 | mfu: 40.8% | epoch: 1 | remaining: 272s    
step 00716 (39.6%) | loss: 2.957849 | lrm: 0.86 | dt: 253ms | tok/sec: 1,035,782 | mfu: 40.5% | epoch: 1 | remaining: 271s    
step 00717 (39.7%) | loss: 2.960959 | lrm: 0.86 | dt: 254ms | tok/sec: 1,031,243 | mfu: 40.4% | epoch: 1 | remaining: 271s    
step 00718 (39.7%) | loss: 2.958296 | lrm: 0.86 | dt: 253ms | tok/sec: 1,034,323 | mfu: 40.5% | epoch: 1 | remaining: 271s    
step 00719 (39.8%) | loss: 2.960601 | lrm: 0.86 | dt: 251ms | tok/sec: 1,044,717 | mfu: 40.9% | epoch: 1 | remaining: 271s    
step 00720 (39.9%) | loss: 2.959406 | lrm: 0.86 | dt: 253ms | tok/sec: 1,037,184 | mfu: 40.6% | epoch: 1 | remaining: 270s    
step 00721 (39.9%) | loss: 2.958700 | lrm: 0.86 | dt: 254ms | tok/sec: 1,030,095 | mfu: 40.3% | epoch: 1 | remaining: 270s    
step 00722 (40.0%) | loss: 2.957210 | lrm: 0.86 | dt: 251ms | tok/sec: 1,044,005 | mfu: 40.9% | epoch: 1 | remaining: 270s    
step 00723 (40.0%) | loss: 2.957922 | lrm: 0.86 | dt: 251ms | tok/sec: 1,042,929 | mfu: 40.8% | epoch: 1 | remaining: 270s    
step 00724 (40.1%) | loss: 2.951008 | lrm: 0.86 | dt: 255ms | tok/sec: 1,029,109 | mfu: 40.3% | epoch: 1 | remaining: 269s    
step 00725 (40.1%) | loss: 2.947573 | lrm: 0.86 | dt: 253ms | tok/sec: 1,037,423 | mfu: 40.6% | epoch: 1 | remaining: 269s    
step 00726 (40.2%) | loss: 2.955775 | lrm: 0.86 | dt: 252ms | tok/sec: 1,041,307 | mfu: 40.8% | epoch: 1 | remaining: 269s    
step 00727 (40.2%) | loss: 2.958061 | lrm: 0.86 | dt: 252ms | tok/sec: 1,042,234 | mfu: 40.8% | epoch: 1 | remaining: 269s    
step 00728 (40.3%) | loss: 2.958668 | lrm: 0.85 | dt: 253ms | tok/sec: 1,036,476 | mfu: 40.6% | epoch: 1 | remaining: 268s    
step 00729 (40.4%) | loss: 2.956229 | lrm: 0.85 | dt: 253ms | tok/sec: 1,037,886 | mfu: 40.6% | epoch: 1 | remaining: 268s    
step 00730 (40.4%) | loss: 2.958154 | lrm: 0.85 | dt: 251ms | tok/sec: 1,044,456 | mfu: 40.9% | epoch: 1 | remaining: 268s    
step 00731 (40.5%) | loss: 2.957991 | lrm: 0.85 | dt: 250ms | tok/sec: 1,048,097 | mfu: 41.0% | epoch: 1 | remaining: 268s    
step 00732 (40.5%) | loss: 2.951919 | lrm: 0.85 | dt: 253ms | tok/sec: 1,037,342 | mfu: 40.6% | epoch: 1 | remaining: 267s    
step 00733 (40.6%) | loss: 2.950154 | lrm: 0.85 | dt: 252ms | tok/sec: 1,042,019 | mfu: 40.8% | epoch: 1 | remaining: 267s    
step 00734 (40.6%) | loss: 2.951460 | lrm: 0.85 | dt: 253ms | tok/sec: 1,037,824 | mfu: 40.6% | epoch: 1 | remaining: 267s    
step 00735 (40.7%) | loss: 2.954580 | lrm: 0.85 | dt: 252ms | tok/sec: 1,039,375 | mfu: 40.7% | epoch: 1 | remaining: 267s    
step 00736 (40.7%) | loss: 2.953781 | lrm: 0.85 | dt: 255ms | tok/sec: 1,029,506 | mfu: 40.3% | epoch: 1 | remaining: 266s    
step 00737 (40.8%) | loss: 2.954621 | lrm: 0.85 | dt: 255ms | tok/sec: 1,026,756 | mfu: 40.2% | epoch: 1 | remaining: 266s    
step 00738 (40.9%) | loss: 2.948180 | lrm: 0.85 | dt: 251ms | tok/sec: 1,045,545 | mfu: 40.9% | epoch: 1 | remaining: 266s    
step 00739 (40.9%) | loss: 2.950266 | lrm: 0.85 | dt: 251ms | tok/sec: 1,043,830 | mfu: 40.9% | epoch: 1 | remaining: 266s    
