Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,178,450
  scalars                 : 20
  total                   : 85,878,630
Estimated FLOPs per token: 4.012390e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 1200s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 26648ms | tok/sec: 9,837 | mfu: 0.4% | epoch: 1 | remaining: 1200s    
step 00001 (0.1%) | loss: 9.196765 | lrm: 1.00 | dt: 350ms | tok/sec: 749,064 | mfu: 30.4% | epoch: 1 | remaining: 1200s    
step 00002 (0.1%) | loss: 9.106667 | lrm: 1.00 | dt: 352ms | tok/sec: 745,609 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00003 (0.2%) | loss: 8.744879 | lrm: 1.00 | dt: 357ms | tok/sec: 734,231 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00004 (0.2%) | loss: 8.459983 | lrm: 1.00 | dt: 351ms | tok/sec: 745,902 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00005 (0.3%) | loss: 8.193187 | lrm: 1.00 | dt: 352ms | tok/sec: 745,166 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00006 (0.3%) | loss: 7.974858 | lrm: 1.00 | dt: 357ms | tok/sec: 734,991 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00007 (0.4%) | loss: 7.776139 | lrm: 1.00 | dt: 354ms | tok/sec: 741,271 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00008 (0.4%) | loss: 7.586350 | lrm: 1.00 | dt: 352ms | tok/sec: 744,231 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00009 (0.5%) | loss: 7.396434 | lrm: 1.00 | dt: 356ms | tok/sec: 737,149 | mfu: 29.9% | epoch: 1 | remaining: 1200s    
step 00010 (0.6%) | loss: 7.219789 | lrm: 1.00 | dt: 353ms | tok/sec: 742,197 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00011 (0.6%) | loss: 7.049798 | lrm: 1.00 | dt: 352ms | tok/sec: 744,402 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00012 (0.7%) | loss: 6.894256 | lrm: 1.00 | dt: 356ms | tok/sec: 735,759 | mfu: 29.8% | epoch: 1 | remaining: 1199s    
step 00013 (0.7%) | loss: 6.754654 | lrm: 1.00 | dt: 355ms | tok/sec: 738,105 | mfu: 29.9% | epoch: 1 | remaining: 1199s    
step 00786 (43.7%) | loss: 2.900880 | lrm: 0.81 | dt: 354ms | tok/sec: 739,531 | mfu: 30.0% | epoch: 1 | remaining: 923s    
step 00787 (43.7%) | loss: 2.902155 | lrm: 0.81 | dt: 355ms | tok/sec: 738,809 | mfu: 30.0% | epoch: 1 | remaining: 923s    
step 00788 (43.8%) | loss: 2.905190 | lrm: 0.81 | dt: 356ms | tok/sec: 737,265 | mfu: 29.9% | epoch: 1 | remaining: 923s    
step 00789 (43.8%) | loss: 2.901441 | lrm: 0.80 | dt: 356ms | tok/sec: 735,678 | mfu: 29.8% | epoch: 1 | remaining: 922s    
step 00790 (43.9%) | loss: 2.902568 | lrm: 0.80 | dt: 354ms | tok/sec: 740,132 | mfu: 30.0% | epoch: 1 | remaining: 922s    
step 00791 (43.9%) | loss: 2.898171 | lrm: 0.80 | dt: 356ms | tok/sec: 736,986 | mfu: 29.9% | epoch: 1 | remaining: 922s    
step 00792 (44.0%) | loss: 2.903656 | lrm: 0.80 | dt: 354ms | tok/sec: 740,143 | mfu: 30.0% | epoch: 1 | remaining: 921s    
step 00793 (44.1%) | loss: 2.897621 | lrm: 0.80 | dt: 356ms | tok/sec: 736,561 | mfu: 29.9% | epoch: 1 | remaining: 921s    
step 00794 (44.1%) | loss: 2.899044 | lrm: 0.80 | dt: 358ms | tok/sec: 732,026 | mfu: 29.7% | epoch: 1 | remaining: 921s    
step 00795 (44.2%) | loss: 2.901412 | lrm: 0.80 | dt: 352ms | tok/sec: 744,803 | mfu: 30.2% | epoch: 1 | remaining: 920s    
step 00796 (44.2%) | loss: 2.900034 | lrm: 0.80 | dt: 355ms | tok/sec: 738,026 | mfu: 29.9% | epoch: 1 | remaining: 920s    
step 00797 (44.3%) | loss: 2.902210 | lrm: 0.80 | dt: 358ms | tok/sec: 732,409 | mfu: 29.7% | epoch: 1 | remaining: 920s    
step 00798 (44.3%) | loss: 2.898848 | lrm: 0.80 | dt: 355ms | tok/sec: 737,479 | mfu: 29.9% | epoch: 1 | remaining: 919s    
step 00799 (44.4%) | loss: 2.891503 | lrm: 0.80 | dt: 355ms | tok/sec: 739,067 | mfu: 30.0% | epoch: 1 | remaining: 919s    
step 00800 (44.4%) | loss: 2.893756 | lrm: 0.80 | dt: 354ms | tok/sec: 740,931 | mfu: 30.0% | epoch: 1 | remaining: 918s    
step 00801 (44.5%) | loss: 2.892397 | lrm: 0.79 | dt: 354ms | tok/sec: 740,383 | mfu: 30.0% | epoch: 1 | remaining: 918s    
step 00802 (44.6%) | loss: 2.893764 | lrm: 0.79 | dt: 356ms | tok/sec: 735,926 | mfu: 29.8% | epoch: 1 | remaining: 918s    
step 00803 (44.6%) | loss: 2.888856 | lrm: 0.79 | dt: 355ms | tok/sec: 737,581 | mfu: 29.9% | epoch: 1 | remaining: 917s    
step 00804 (44.7%) | loss: 2.887803 | lrm: 0.79 | dt: 354ms | tok/sec: 740,955 | mfu: 30.0% | epoch: 1 | remaining: 917s    
step 00805 (44.7%) | loss: 2.887858 | lrm: 0.79 | dt: 356ms | tok/sec: 735,367 | mfu: 29.8% | epoch: 1 | remaining: 917s    
step 00806 (44.8%) | loss: 2.887109 | lrm: 0.79 | dt: 359ms | tok/sec: 731,030 | mfu: 29.6% | epoch: 1 | remaining: 916s    
step 00807 (44.8%) | loss: 2.885790 | lrm: 0.79 | dt: 354ms | tok/sec: 740,024 | mfu: 30.0% | epoch: 1 | remaining: 916s    
step 00808 (44.9%) | loss: 2.886899 | lrm: 0.79 | dt: 353ms | tok/sec: 742,109 | mfu: 30.1% | epoch: 1 | remaining: 916s    
step 00809 (44.9%) | loss: 2.885620 | lrm: 0.79 | dt: 355ms | tok/sec: 739,108 | mfu: 30.0% | epoch: 1 | remaining: 915s    
step 00810 (45.0%) | loss: 2.888303 | lrm: 0.79 | dt: 355ms | tok/sec: 738,825 | mfu: 30.0% | epoch: 1 | remaining: 915s    
step 00811 (45.1%) | loss: 2.889008 | lrm: 0.79 | dt: 354ms | tok/sec: 739,479 | mfu: 30.0% | epoch: 1 | remaining: 915s    
step 00812 (45.1%) | loss: 2.885003 | lrm: 0.79 | dt: 355ms | tok/sec: 737,831 | mfu: 29.9% | epoch: 1 | remaining: 914s    
step 00813 (45.2%) | loss: 2.889099 | lrm: 0.79 | dt: 355ms | tok/sec: 737,604 | mfu: 29.9% | epoch: 1 | remaining: 914s    
step 00814 (45.2%) | loss: 2.889218 | lrm: 0.78 | dt: 356ms | tok/sec: 737,391 | mfu: 29.9% | epoch: 1 | remaining: 913s    
step 00815 (45.3%) | loss: 2.892218 | lrm: 0.78 | dt: 358ms | tok/sec: 732,519 | mfu: 29.7% | epoch: 1 | remaining: 913s    
step 00816 (45.3%) | loss: 2.894191 | lrm: 0.78 | dt: 354ms | tok/sec: 741,264 | mfu: 30.1% | epoch: 1 | remaining: 913s    
step 00817 (45.4%) | loss: 2.886719 | lrm: 0.78 | dt: 354ms | tok/sec: 739,912 | mfu: 30.0% | epoch: 1 | remaining: 912s    
step 00818 (45.4%) | loss: 2.885689 | lrm: 0.78 | dt: 357ms | tok/sec: 734,769 | mfu: 29.8% | epoch: 1 | remaining: 912s    
step 00819 (45.5%) | loss: 2.888092 | lrm: 0.78 | dt: 356ms | tok/sec: 735,573 | mfu: 29.8% | epoch: 1 | remaining: 912s    
step 00820 (45.6%) | loss: 2.889305 | lrm: 0.78 | dt: 354ms | tok/sec: 740,161 | mfu: 30.0% | epoch: 1 | remaining: 911s    
step 00821 (45.6%) | loss: 2.895000 | lrm: 0.78 | dt: 355ms | tok/sec: 739,129 | mfu: 30.0% | epoch: 1 | remaining: 911s    
step 00822 (45.7%) | loss: 2.897676 | lrm: 0.78 | dt: 355ms | tok/sec: 737,829 | mfu: 29.9% | epoch: 1 | remaining: 911s    
step 00823 (45.7%) | loss: 2.902289 | lrm: 0.78 | dt: 355ms | tok/sec: 738,546 | mfu: 29.9% | epoch: 1 | remaining: 910s    
step 00824 (45.8%) | loss: 2.900938 | lrm: 0.78 | dt: 354ms | tok/sec: 739,938 | mfu: 30.0% | epoch: 1 | remaining: 910s    
step 00825 (45.8%) | loss: 2.897941 | lrm: 0.78 | dt: 355ms | tok/sec: 739,328 | mfu: 30.0% | epoch: 1 | remaining: 910s    
step 00826 (45.9%) | loss: 2.894903 | lrm: 0.78 | dt: 356ms | tok/sec: 736,413 | mfu: 29.9% | epoch: 1 | remaining: 909s    
step 00827 (45.9%) | loss: 2.898184 | lrm: 0.77 | dt: 355ms | tok/sec: 737,434 | mfu: 29.9% | epoch: 1 | remaining: 909s    
step 00828 (46.0%) | loss: 2.900196 | lrm: 0.77 | dt: 354ms | tok/sec: 740,079 | mfu: 30.0% | epoch: 1 | remaining: 909s    
step 00829 (46.1%) | loss: 2.897770 | lrm: 0.77 | dt: 355ms | tok/sec: 737,820 | mfu: 29.9% | epoch: 1 | remaining: 908s    
step 00830 (46.1%) | loss: 2.888735 | lrm: 0.77 | dt: 354ms | tok/sec: 739,919 | mfu: 30.0% | epoch: 1 | remaining: 908s    
step 00831 (46.2%) | loss: 2.887856 | lrm: 0.77 | dt: 355ms | tok/sec: 737,566 | mfu: 29.9% | epoch: 1 | remaining: 907s    
step 00832 (46.2%) | loss: 2.889711 | lrm: 0.77 | dt: 355ms | tok/sec: 739,114 | mfu: 30.0% | epoch: 1 | remaining: 907s    
step 00833 (46.3%) | loss: 2.891794 | lrm: 0.77 | dt: 355ms | tok/sec: 739,445 | mfu: 30.0% | epoch: 1 | remaining: 907s    
step 00834 (46.3%) | loss: 2.890389 | lrm: 0.77 | dt: 356ms | tok/sec: 736,688 | mfu: 29.9% | epoch: 1 | remaining: 906s    
step 00835 (46.4%) | loss: 2.893510 | lrm: 0.77 | dt: 356ms | tok/sec: 736,606 | mfu: 29.9% | epoch: 1 | remaining: 906s    
step 00836 (46.4%) | loss: 2.895520 | lrm: 0.77 | dt: 354ms | tok/sec: 739,843 | mfu: 30.0% | epoch: 1 | remaining: 906s    
step 00837 (46.5%) | loss: 2.895973 | lrm: 0.77 | dt: 355ms | tok/sec: 738,759 | mfu: 30.0% | epoch: 1 | remaining: 905s    
step 00838 (46.6%) | loss: 2.897300 | lrm: 0.77 | dt: 355ms | tok/sec: 738,573 | mfu: 29.9% | epoch: 1 | remaining: 905s    
step 00839 (46.6%) | loss: 2.890556 | lrm: 0.77 | dt: 355ms | tok/sec: 738,119 | mfu: 29.9% | epoch: 1 | remaining: 905s    
step 00840 (46.7%) | loss: 2.889166 | lrm: 0.76 | dt: 356ms | tok/sec: 736,188 | mfu: 29.9% | epoch: 1 | remaining: 904s    
step 00841 (46.7%) | loss: 2.887792 | lrm: 0.76 | dt: 354ms | tok/sec: 740,435 | mfu: 30.0% | epoch: 1 | remaining: 904s    
step 00842 (46.8%) | loss: 2.885362 | lrm: 0.76 | dt: 354ms | tok/sec: 740,292 | mfu: 30.0% | epoch: 1 | remaining: 904s    
step 00843 (46.8%) | loss: 2.881538 | lrm: 0.76 | dt: 357ms | tok/sec: 735,116 | mfu: 29.8% | epoch: 1 | remaining: 903s    
step 00844 (46.9%) | loss: 2.883310 | lrm: 0.76 | dt: 358ms | tok/sec: 731,375 | mfu: 29.7% | epoch: 1 | remaining: 903s    
step 00845 (46.9%) | loss: 2.882667 | lrm: 0.76 | dt: 354ms | tok/sec: 741,329 | mfu: 30.1% | epoch: 1 | remaining: 902s    
step 00846 (47.0%) | loss: 2.877572 | lrm: 0.76 | dt: 353ms | tok/sec: 742,420 | mfu: 30.1% | epoch: 1 | remaining: 902s    
step 00847 (47.1%) | loss: 2.884388 | lrm: 0.76 | dt: 356ms | tok/sec: 735,490 | mfu: 29.8% | epoch: 1 | remaining: 902s    
step 00848 (47.1%) | loss: 2.881939 | lrm: 0.76 | dt: 356ms | tok/sec: 736,443 | mfu: 29.9% | epoch: 1 | remaining: 901s    
step 00849 (47.2%) | loss: 2.884100 | lrm: 0.76 | dt: 354ms | tok/sec: 740,866 | mfu: 30.0% | epoch: 1 | remaining: 901s    
step 00850 (47.2%) | loss: 2.884554 | lrm: 0.76 | dt: 354ms | tok/sec: 741,216 | mfu: 30.1% | epoch: 1 | remaining: 901s    
step 00851 (47.3%) | loss: 2.886169 | lrm: 0.76 | dt: 355ms | tok/sec: 738,428 | mfu: 29.9% | epoch: 1 | remaining: 900s    
step 00852 (47.3%) | loss: 2.883400 | lrm: 0.75 | dt: 357ms | tok/sec: 733,780 | mfu: 29.8% | epoch: 1 | remaining: 900s    
step 00853 (47.4%) | loss: 2.879198 | lrm: 0.75 | dt: 354ms | tok/sec: 740,309 | mfu: 30.0% | epoch: 1 | remaining: 900s    
step 00854 (47.4%) | loss: 2.880912 | lrm: 0.75 | dt: 353ms | tok/sec: 741,668 | mfu: 30.1% | epoch: 1 | remaining: 899s    
step 00855 (47.5%) | loss: 2.881878 | lrm: 0.75 | dt: 357ms | tok/sec: 734,620 | mfu: 29.8% | epoch: 1 | remaining: 899s    
step 00856 (47.6%) | loss: 2.880783 | lrm: 0.75 | dt: 356ms | tok/sec: 735,456 | mfu: 29.8% | epoch: 1 | remaining: 899s    
step 00857 (47.6%) | loss: 2.878750 | lrm: 0.75 | dt: 355ms | tok/sec: 738,828 | mfu: 30.0% | epoch: 1 | remaining: 898s    
step 00858 (47.7%) | loss: 2.879787 | lrm: 0.75 | dt: 355ms | tok/sec: 738,433 | mfu: 29.9% | epoch: 1 | remaining: 898s    
step 00859 (47.7%) | loss: 2.874412 | lrm: 0.75 | dt: 354ms | tok/sec: 740,164 | mfu: 30.0% | epoch: 1 | remaining: 898s    
step 00860 (47.8%) | loss: 2.871117 | lrm: 0.75 | dt: 355ms | tok/sec: 737,866 | mfu: 29.9% | epoch: 1 | remaining: 897s    
step 00861 (47.8%) | loss: 2.874058 | lrm: 0.75 | dt: 356ms | tok/sec: 735,936 | mfu: 29.8% | epoch: 1 | remaining: 897s    
step 00862 (47.9%) | loss: 2.878372 | lrm: 0.75 | dt: 353ms | tok/sec: 742,302 | mfu: 30.1% | epoch: 1 | remaining: 896s    
step 00863 (47.9%) | loss: 2.879133 | lrm: 0.75 | dt: 355ms | tok/sec: 739,113 | mfu: 30.0% | epoch: 1 | remaining: 896s    
step 00864 (48.0%) | loss: 2.878441 | lrm: 0.75 | dt: 357ms | tok/sec: 733,975 | mfu: 29.8% | epoch: 1 | remaining: 896s    
step 00865 (48.1%) | loss: 2.878021 | lrm: 0.74 | dt: 355ms | tok/sec: 737,717 | mfu: 29.9% | epoch: 1 | remaining: 895s    
step 00866 (48.1%) | loss: 2.880471 | lrm: 0.74 | dt: 353ms | tok/sec: 743,532 | mfu: 30.2% | epoch: 1 | remaining: 895s    
step 00867 (48.2%) | loss: 2.877760 | lrm: 0.74 | dt: 356ms | tok/sec: 737,039 | mfu: 29.9% | epoch: 1 | remaining: 895s    
step 00868 (48.2%) | loss: 2.877852 | lrm: 0.74 | dt: 357ms | tok/sec: 734,520 | mfu: 29.8% | epoch: 1 | remaining: 894s    
step 00869 (48.3%) | loss: 2.882042 | lrm: 0.74 | dt: 356ms | tok/sec: 736,912 | mfu: 29.9% | epoch: 1 | remaining: 894s    
step 00870 (48.3%) | loss: 2.882066 | lrm: 0.74 | dt: 355ms | tok/sec: 738,024 | mfu: 29.9% | epoch: 1 | remaining: 894s    
step 00871 (48.4%) | loss: 2.877903 | lrm: 0.74 | dt: 353ms | tok/sec: 742,001 | mfu: 30.1% | epoch: 1 | remaining: 893s    
step 00872 (48.4%) | loss: 2.881079 | lrm: 0.74 | dt: 355ms | tok/sec: 737,648 | mfu: 29.9% | epoch: 1 | remaining: 893s    
step 00873 (48.5%) | loss: 2.883233 | lrm: 0.74 | dt: 356ms | tok/sec: 736,910 | mfu: 29.9% | epoch: 1 | remaining: 893s    
step 00874 (48.6%) | loss: 2.881732 | lrm: 0.74 | dt: 353ms | tok/sec: 742,333 | mfu: 30.1% | epoch: 1 | remaining: 892s    
step 00875 (48.6%) | loss: 2.885648 | lrm: 0.74 | dt: 354ms | tok/sec: 740,628 | mfu: 30.0% | epoch: 1 | remaining: 892s    
step 00876 (48.7%) | loss: 2.880373 | lrm: 0.74 | dt: 356ms | tok/sec: 736,799 | mfu: 29.9% | epoch: 1 | remaining: 891s    
step 00877 (48.7%) | loss: 2.881941 | lrm: 0.74 | dt: 356ms | tok/sec: 737,171 | mfu: 29.9% | epoch: 1 | remaining: 891s    
step 00878 (48.8%) | loss: 2.881114 | lrm: 0.73 | dt: 353ms | tok/sec: 742,100 | mfu: 30.1% | epoch: 1 | remaining: 891s    
step 00879 (48.8%) | loss: 2.882489 | lrm: 0.73 | dt: 355ms | tok/sec: 738,636 | mfu: 30.0% | epoch: 1 | remaining: 890s    
step 00880 (48.9%) | loss: 2.880941 | lrm: 0.73 | dt: 356ms | tok/sec: 736,348 | mfu: 29.9% | epoch: 1 | remaining: 890s    
step 00881 (48.9%) | loss: 2.879621 | lrm: 0.73 | dt: 354ms | tok/sec: 740,422 | mfu: 30.0% | epoch: 1 | remaining: 890s    
step 00882 (49.0%) | loss: 2.878429 | lrm: 0.73 | dt: 355ms | tok/sec: 738,479 | mfu: 29.9% | epoch: 1 | remaining: 889s    
step 00883 (49.1%) | loss: 2.887085 | lrm: 0.73 | dt: 354ms | tok/sec: 741,228 | mfu: 30.1% | epoch: 1 | remaining: 889s    
step 00884 (49.1%) | loss: 2.884353 | lrm: 0.73 | dt: 356ms | tok/sec: 736,075 | mfu: 29.8% | epoch: 1 | remaining: 889s    
step 00885 (49.2%) | loss: 2.886605 | lrm: 0.73 | dt: 355ms | tok/sec: 739,339 | mfu: 30.0% | epoch: 1 | remaining: 888s    
step 00886 (49.2%) | loss: 2.885958 | lrm: 0.73 | dt: 355ms | tok/sec: 738,779 | mfu: 30.0% | epoch: 1 | remaining: 888s    
step 00887 (49.3%) | loss: 2.880613 | lrm: 0.73 | dt: 355ms | tok/sec: 738,603 | mfu: 30.0% | epoch: 1 | remaining: 888s    
step 00888 (49.3%) | loss: 2.881867 | lrm: 0.73 | dt: 356ms | tok/sec: 735,703 | mfu: 29.8% | epoch: 1 | remaining: 887s    
step 00889 (49.4%) | loss: 2.885766 | lrm: 0.73 | dt: 355ms | tok/sec: 738,907 | mfu: 30.0% | epoch: 1 | remaining: 887s    
step 00890 (49.4%) | loss: 2.887086 | lrm: 0.72 | dt: 354ms | tok/sec: 739,769 | mfu: 30.0% | epoch: 1 | remaining: 887s    
step 00891 (49.5%) | loss: 2.887596 | lrm: 0.72 | dt: 356ms | tok/sec: 736,615 | mfu: 29.9% | epoch: 1 | remaining: 886s    
step 00892 (49.6%) | loss: 2.885338 | lrm: 0.72 | dt: 357ms | tok/sec: 734,780 | mfu: 29.8% | epoch: 1 | remaining: 886s    
step 00893 (49.6%) | loss: 2.883570 | lrm: 0.72 | dt: 357ms | tok/sec: 734,327 | mfu: 29.8% | epoch: 1 | remaining: 885s    
step 00894 (49.7%) | loss: 2.878133 | lrm: 0.72 | dt: 354ms | tok/sec: 741,112 | mfu: 30.1% | epoch: 1 | remaining: 885s    
step 00895 (49.7%) | loss: 2.872533 | lrm: 0.72 | dt: 353ms | tok/sec: 742,177 | mfu: 30.1% | epoch: 1 | remaining: 885s    
step 00896 (49.8%) | loss: 2.875675 | lrm: 0.72 | dt: 354ms | tok/sec: 741,011 | mfu: 30.0% | epoch: 1 | remaining: 884s    
step 00897 (49.8%) | loss: 2.875269 | lrm: 0.72 | dt: 355ms | tok/sec: 738,364 | mfu: 29.9% | epoch: 1 | remaining: 884s    
step 00898 (49.9%) | loss: 2.872335 | lrm: 0.72 | dt: 354ms | tok/sec: 741,426 | mfu: 30.1% | epoch: 1 | remaining: 884s    
step 00899 (49.9%) | loss: 2.872774 | lrm: 0.72 | dt: 356ms | tok/sec: 737,022 | mfu: 29.9% | epoch: 1 | remaining: 883s    
step 00900 (50.0%) | loss: 2.867944 | lrm: 0.72 | dt: 357ms | tok/sec: 735,297 | mfu: 29.8% | epoch: 1 | remaining: 883s    
step 00901 (50.1%) | loss: 2.867367 | lrm: 0.72 | dt: 356ms | tok/sec: 736,153 | mfu: 29.9% | epoch: 1 | remaining: 883s    
step 00902 (50.1%) | loss: 2.871038 | lrm: 0.72 | dt: 352ms | tok/sec: 744,489 | mfu: 30.2% | epoch: 1 | remaining: 882s    
step 00903 (50.2%) | loss: 2.869744 | lrm: 0.71 | dt: 354ms | tok/sec: 739,904 | mfu: 30.0% | epoch: 1 | remaining: 882s    
step 00904 (50.2%) | loss: 2.873607 | lrm: 0.71 | dt: 355ms | tok/sec: 738,117 | mfu: 29.9% | epoch: 1 | remaining: 882s    
step 00905 (50.3%) | loss: 2.869258 | lrm: 0.71 | dt: 354ms | tok/sec: 740,065 | mfu: 30.0% | epoch: 1 | remaining: 881s    
step 00906 (50.3%) | loss: 2.866351 | lrm: 0.71 | dt: 353ms | tok/sec: 742,486 | mfu: 30.1% | epoch: 1 | remaining: 881s    
step 00907 (50.4%) | loss: 2.869036 | lrm: 0.71 | dt: 355ms | tok/sec: 737,811 | mfu: 29.9% | epoch: 1 | remaining: 880s    
step 00908 (50.4%) | loss: 2.866021 | lrm: 0.71 | dt: 358ms | tok/sec: 732,980 | mfu: 29.7% | epoch: 1 | remaining: 880s    
step 00909 (50.5%) | loss: 2.862364 | lrm: 0.71 | dt: 355ms | tok/sec: 738,953 | mfu: 30.0% | epoch: 1 | remaining: 880s    
step 00910 (50.6%) | loss: 2.858649 | lrm: 0.71 | dt: 355ms | tok/sec: 738,699 | mfu: 30.0% | epoch: 1 | remaining: 879s    
step 00911 (50.6%) | loss: 2.861408 | lrm: 0.71 | dt: 355ms | tok/sec: 739,131 | mfu: 30.0% | epoch: 1 | remaining: 879s    
step 00912 (50.7%) | loss: 2.861709 | lrm: 0.71 | dt: 356ms | tok/sec: 735,407 | mfu: 29.8% | epoch: 1 | remaining: 879s    
step 00913 (50.7%) | loss: 2.863946 | lrm: 0.71 | dt: 357ms | tok/sec: 733,435 | mfu: 29.7% | epoch: 1 | remaining: 878s    
step 00914 (50.8%) | loss: 2.862277 | lrm: 0.71 | dt: 353ms | tok/sec: 742,082 | mfu: 30.1% | epoch: 1 | remaining: 878s    
step 00915 (50.8%) | loss: 2.862903 | lrm: 0.71 | dt: 356ms | tok/sec: 737,026 | mfu: 29.9% | epoch: 1 | remaining: 878s    
step 00916 (50.9%) | loss: 2.858894 | lrm: 0.70 | dt: 356ms | tok/sec: 735,872 | mfu: 29.8% | epoch: 1 | remaining: 877s    
step 00917 (50.9%) | loss: 2.858523 | lrm: 0.70 | dt: 356ms | tok/sec: 736,812 | mfu: 29.9% | epoch: 1 | remaining: 877s    
step 00918 (51.0%) | loss: 2.861764 | lrm: 0.70 | dt: 355ms | tok/sec: 738,456 | mfu: 29.9% | epoch: 1 | remaining: 877s    
step 00919 (51.1%) | loss: 2.862374 | lrm: 0.70 | dt: 356ms | tok/sec: 736,962 | mfu: 29.9% | epoch: 1 | remaining: 876s    
step 00920 (51.1%) | loss: 2.864669 | lrm: 0.70 | dt: 353ms | tok/sec: 743,242 | mfu: 30.1% | epoch: 1 | remaining: 876s    
step 00921 (51.2%) | loss: 2.862939 | lrm: 0.70 | dt: 356ms | tok/sec: 735,581 | mfu: 29.8% | epoch: 1 | remaining: 876s    
step 00922 (51.2%) | loss: 2.866415 | lrm: 0.70 | dt: 358ms | tok/sec: 731,922 | mfu: 29.7% | epoch: 1 | remaining: 875s    
step 00923 (51.3%) | loss: 2.864906 | lrm: 0.70 | dt: 352ms | tok/sec: 743,875 | mfu: 30.2% | epoch: 1 | remaining: 875s    
step 00924 (51.3%) | loss: 2.866740 | lrm: 0.70 | dt: 355ms | tok/sec: 738,969 | mfu: 30.0% | epoch: 1 | remaining: 874s    
step 00925 (51.4%) | loss: 2.865744 | lrm: 0.70 | dt: 356ms | tok/sec: 736,662 | mfu: 29.9% | epoch: 1 | remaining: 874s    
step 00926 (51.4%) | loss: 2.866297 | lrm: 0.70 | dt: 356ms | tok/sec: 736,929 | mfu: 29.9% | epoch: 1 | remaining: 874s    
step 00927 (51.5%) | loss: 2.864899 | lrm: 0.70 | dt: 354ms | tok/sec: 740,076 | mfu: 30.0% | epoch: 1 | remaining: 873s    
step 00928 (51.6%) | loss: 2.867076 | lrm: 0.70 | dt: 355ms | tok/sec: 738,294 | mfu: 29.9% | epoch: 1 | remaining: 873s    
step 00929 (51.6%) | loss: 2.869557 | lrm: 0.69 | dt: 354ms | tok/sec: 740,773 | mfu: 30.0% | epoch: 1 | remaining: 873s    
step 00930 (51.7%) | loss: 2.869739 | lrm: 0.69 | dt: 357ms | tok/sec: 734,600 | mfu: 29.8% | epoch: 1 | remaining: 872s    
step 00931 (51.7%) | loss: 2.864627 | lrm: 0.69 | dt: 355ms | tok/sec: 739,432 | mfu: 30.0% | epoch: 1 | remaining: 872s    
step 00932 (51.8%) | loss: 2.861892 | lrm: 0.69 | dt: 354ms | tok/sec: 740,734 | mfu: 30.0% | epoch: 1 | remaining: 872s    
step 00933 (51.8%) | loss: 2.861481 | lrm: 0.69 | dt: 356ms | tok/sec: 737,394 | mfu: 29.9% | epoch: 1 | remaining: 871s    
step 00934 (51.9%) | loss: 2.860929 | lrm: 0.69 | dt: 354ms | tok/sec: 741,290 | mfu: 30.1% | epoch: 1 | remaining: 871s    
step 00935 (51.9%) | loss: 2.857081 | lrm: 0.69 | dt: 354ms | tok/sec: 739,754 | mfu: 30.0% | epoch: 1 | remaining: 871s    
step 00936 (52.0%) | loss: 2.859848 | lrm: 0.69 | dt: 355ms | tok/sec: 738,158 | mfu: 29.9% | epoch: 1 | remaining: 870s    
step 00937 (52.1%) | loss: 2.860480 | lrm: 0.69 | dt: 356ms | tok/sec: 736,379 | mfu: 29.9% | epoch: 1 | remaining: 870s    
step 00938 (52.1%) | loss: 2.866245 | lrm: 0.69 | dt: 355ms | tok/sec: 738,843 | mfu: 30.0% | epoch: 1 | remaining: 869s    
step 00939 (52.2%) | loss: 2.860460 | lrm: 0.69 | dt: 356ms | tok/sec: 737,354 | mfu: 29.9% | epoch: 1 | remaining: 869s    
