Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 10, 'n_kv_head': 10, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,153,600
  scalars                 : 20
  total                   : 85,853,780
Estimated FLOPs per token: 3.873274e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 24330ms | tok/sec: 10,774 | mfu: 0.4% | epoch: 1 | remaining: 450s    
step 00562 (31.7%) | loss: 3.055153 | lrm: 0.98 | dt: 260ms | tok/sec: 1,007,235 | mfu: 39.4% | epoch: 1 | remaining: 307s    
step 00563 (31.8%) | loss: 3.056553 | lrm: 0.97 | dt: 259ms | tok/sec: 1,013,050 | mfu: 39.7% | epoch: 1 | remaining: 307s    
step 00564 (31.9%) | loss: 3.059829 | lrm: 0.97 | dt: 257ms | tok/sec: 1,020,737 | mfu: 40.0% | epoch: 1 | remaining: 306s    
step 00565 (31.9%) | loss: 3.058297 | lrm: 0.97 | dt: 257ms | tok/sec: 1,018,672 | mfu: 39.9% | epoch: 1 | remaining: 306s    
step 00566 (32.0%) | loss: 3.056690 | lrm: 0.97 | dt: 258ms | tok/sec: 1,016,583 | mfu: 39.8% | epoch: 1 | remaining: 306s    
step 00567 (32.0%) | loss: 3.057437 | lrm: 0.97 | dt: 258ms | tok/sec: 1,014,614 | mfu: 39.7% | epoch: 1 | remaining: 306s    
step 00568 (32.1%) | loss: 3.057706 | lrm: 0.97 | dt: 257ms | tok/sec: 1,018,043 | mfu: 39.9% | epoch: 1 | remaining: 305s    
step 00569 (32.1%) | loss: 3.054604 | lrm: 0.97 | dt: 258ms | tok/sec: 1,015,875 | mfu: 39.8% | epoch: 1 | remaining: 305s    
step 00570 (32.2%) | loss: 3.053634 | lrm: 0.97 | dt: 259ms | tok/sec: 1,012,186 | mfu: 39.6% | epoch: 1 | remaining: 305s    
step 00571 (32.3%) | loss: 3.052410 | lrm: 0.97 | dt: 260ms | tok/sec: 1,009,332 | mfu: 39.5% | epoch: 1 | remaining: 305s    
step 00572 (32.3%) | loss: 3.053899 | lrm: 0.97 | dt: 259ms | tok/sec: 1,011,474 | mfu: 39.6% | epoch: 1 | remaining: 304s    
step 00573 (32.4%) | loss: 3.053372 | lrm: 0.97 | dt: 259ms | tok/sec: 1,013,050 | mfu: 39.7% | epoch: 1 | remaining: 304s    
step 00574 (32.4%) | loss: 3.049557 | lrm: 0.97 | dt: 258ms | tok/sec: 1,014,773 | mfu: 39.7% | epoch: 1 | remaining: 304s    
step 00575 (32.5%) | loss: 3.048604 | lrm: 0.96 | dt: 260ms | tok/sec: 1,008,419 | mfu: 39.5% | epoch: 1 | remaining: 304s    
step 00576 (32.5%) | loss: 3.047768 | lrm: 0.96 | dt: 257ms | tok/sec: 1,019,382 | mfu: 39.9% | epoch: 1 | remaining: 303s    
step 00577 (32.6%) | loss: 3.052633 | lrm: 0.96 | dt: 258ms | tok/sec: 1,015,209 | mfu: 39.7% | epoch: 1 | remaining: 303s    
step 00578 (32.7%) | loss: 3.055433 | lrm: 0.96 | dt: 259ms | tok/sec: 1,012,716 | mfu: 39.6% | epoch: 1 | remaining: 303s    
step 00579 (32.7%) | loss: 3.052556 | lrm: 0.96 | dt: 259ms | tok/sec: 1,011,689 | mfu: 39.6% | epoch: 1 | remaining: 302s    
step 00580 (32.8%) | loss: 3.049421 | lrm: 0.96 | dt: 259ms | tok/sec: 1,012,169 | mfu: 39.6% | epoch: 1 | remaining: 302s    
step 00581 (32.8%) | loss: 3.046727 | lrm: 0.96 | dt: 256ms | tok/sec: 1,022,808 | mfu: 40.0% | epoch: 1 | remaining: 302s    
step 00582 (32.9%) | loss: 3.050111 | lrm: 0.96 | dt: 258ms | tok/sec: 1,014,736 | mfu: 39.7% | epoch: 1 | remaining: 302s    
step 00583 (32.9%) | loss: 3.048117 | lrm: 0.96 | dt: 258ms | tok/sec: 1,014,358 | mfu: 39.7% | epoch: 1 | remaining: 301s    
step 00584 (33.0%) | loss: 3.039856 | lrm: 0.96 | dt: 259ms | tok/sec: 1,010,483 | mfu: 39.6% | epoch: 1 | remaining: 301s    
step 00585 (33.1%) | loss: 3.038703 | lrm: 0.96 | dt: 258ms | tok/sec: 1,016,486 | mfu: 39.8% | epoch: 1 | remaining: 301s    
step 00586 (33.1%) | loss: 3.032919 | lrm: 0.96 | dt: 260ms | tok/sec: 1,008,881 | mfu: 39.5% | epoch: 1 | remaining: 301s    
step 00587 (33.2%) | loss: 3.031250 | lrm: 0.96 | dt: 259ms | tok/sec: 1,011,978 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00588 (33.2%) | loss: 3.032268 | lrm: 0.95 | dt: 259ms | tok/sec: 1,012,658 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00589 (33.3%) | loss: 3.031741 | lrm: 0.95 | dt: 257ms | tok/sec: 1,019,159 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00590 (33.4%) | loss: 3.032724 | lrm: 0.95 | dt: 259ms | tok/sec: 1,013,527 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00591 (33.4%) | loss: 3.037965 | lrm: 0.95 | dt: 258ms | tok/sec: 1,015,978 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00592 (33.5%) | loss: 3.039035 | lrm: 0.95 | dt: 257ms | tok/sec: 1,019,661 | mfu: 39.9% | epoch: 1 | remaining: 299s    
step 00593 (33.5%) | loss: 3.041027 | lrm: 0.95 | dt: 256ms | tok/sec: 1,022,287 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00594 (33.6%) | loss: 3.035606 | lrm: 0.95 | dt: 258ms | tok/sec: 1,017,458 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00595 (33.6%) | loss: 3.041014 | lrm: 0.95 | dt: 260ms | tok/sec: 1,007,723 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00596 (33.7%) | loss: 3.042115 | lrm: 0.95 | dt: 258ms | tok/sec: 1,017,184 | mfu: 39.8% | epoch: 1 | remaining: 298s    
step 00597 (33.8%) | loss: 3.038017 | lrm: 0.95 | dt: 259ms | tok/sec: 1,013,514 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00598 (33.8%) | loss: 3.035335 | lrm: 0.95 | dt: 259ms | tok/sec: 1,013,124 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00599 (33.9%) | loss: 3.026795 | lrm: 0.95 | dt: 259ms | tok/sec: 1,010,536 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00600 (33.9%) | loss: 3.027773 | lrm: 0.94 | dt: 257ms | tok/sec: 1,019,397 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00601 (34.0%) | loss: 3.027778 | lrm: 0.94 | dt: 259ms | tok/sec: 1,012,373 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00602 (34.0%) | loss: 3.026689 | lrm: 0.94 | dt: 258ms | tok/sec: 1,016,741 | mfu: 39.8% | epoch: 1 | remaining: 297s    
step 00603 (34.1%) | loss: 3.028808 | lrm: 0.94 | dt: 259ms | tok/sec: 1,012,259 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00604 (34.2%) | loss: 3.026892 | lrm: 0.94 | dt: 258ms | tok/sec: 1,017,365 | mfu: 39.8% | epoch: 1 | remaining: 296s    
step 00605 (34.2%) | loss: 3.026708 | lrm: 0.94 | dt: 257ms | tok/sec: 1,019,950 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00606 (34.3%) | loss: 3.028630 | lrm: 0.94 | dt: 258ms | tok/sec: 1,016,697 | mfu: 39.8% | epoch: 1 | remaining: 296s    
step 00607 (34.3%) | loss: 3.028829 | lrm: 0.94 | dt: 259ms | tok/sec: 1,011,244 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00608 (34.4%) | loss: 3.027971 | lrm: 0.94 | dt: 259ms | tok/sec: 1,012,630 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00609 (34.4%) | loss: 3.025478 | lrm: 0.94 | dt: 259ms | tok/sec: 1,012,664 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00610 (34.5%) | loss: 3.025414 | lrm: 0.94 | dt: 258ms | tok/sec: 1,014,947 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00611 (34.6%) | loss: 3.024529 | lrm: 0.94 | dt: 259ms | tok/sec: 1,011,794 | mfu: 39.6% | epoch: 1 | remaining: 294s    
step 00612 (34.6%) | loss: 3.022044 | lrm: 0.93 | dt: 260ms | tok/sec: 1,009,322 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00613 (34.7%) | loss: 3.018809 | lrm: 0.93 | dt: 258ms | tok/sec: 1,017,068 | mfu: 39.8% | epoch: 1 | remaining: 294s    
step 00614 (34.7%) | loss: 3.015506 | lrm: 0.93 | dt: 260ms | tok/sec: 1,008,915 | mfu: 39.5% | epoch: 1 | remaining: 293s    
step 00615 (34.8%) | loss: 3.011465 | lrm: 0.93 | dt: 258ms | tok/sec: 1,016,673 | mfu: 39.8% | epoch: 1 | remaining: 293s    
step 00616 (34.8%) | loss: 3.009032 | lrm: 0.93 | dt: 259ms | tok/sec: 1,012,335 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00617 (34.9%) | loss: 3.007235 | lrm: 0.93 | dt: 256ms | tok/sec: 1,022,290 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00618 (35.0%) | loss: 3.002855 | lrm: 0.93 | dt: 260ms | tok/sec: 1,010,069 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00619 (35.0%) | loss: 3.001086 | lrm: 0.93 | dt: 260ms | tok/sec: 1,008,387 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00620 (35.1%) | loss: 2.998306 | lrm: 0.93 | dt: 259ms | tok/sec: 1,011,612 | mfu: 39.6% | epoch: 1 | remaining: 292s    
step 00621 (35.1%) | loss: 3.001937 | lrm: 0.93 | dt: 257ms | tok/sec: 1,019,987 | mfu: 39.9% | epoch: 1 | remaining: 292s    
step 00622 (35.2%) | loss: 2.998901 | lrm: 0.93 | dt: 259ms | tok/sec: 1,013,485 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00623 (35.2%) | loss: 3.001577 | lrm: 0.93 | dt: 260ms | tok/sec: 1,009,929 | mfu: 39.5% | epoch: 1 | remaining: 291s    
step 00624 (35.3%) | loss: 3.002050 | lrm: 0.92 | dt: 259ms | tok/sec: 1,012,234 | mfu: 39.6% | epoch: 1 | remaining: 291s    
step 00625 (35.4%) | loss: 3.002507 | lrm: 0.92 | dt: 259ms | tok/sec: 1,012,945 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00626 (35.4%) | loss: 3.004186 | lrm: 0.92 | dt: 257ms | tok/sec: 1,018,054 | mfu: 39.9% | epoch: 1 | remaining: 290s    
step 00627 (35.5%) | loss: 3.003636 | lrm: 0.92 | dt: 261ms | tok/sec: 1,003,709 | mfu: 39.3% | epoch: 1 | remaining: 290s    
step 00628 (35.5%) | loss: 2.997233 | lrm: 0.92 | dt: 260ms | tok/sec: 1,007,728 | mfu: 39.4% | epoch: 1 | remaining: 290s    
step 00629 (35.6%) | loss: 2.994627 | lrm: 0.92 | dt: 259ms | tok/sec: 1,011,031 | mfu: 39.6% | epoch: 1 | remaining: 290s    
step 00630 (35.7%) | loss: 2.994927 | lrm: 0.92 | dt: 258ms | tok/sec: 1,016,516 | mfu: 39.8% | epoch: 1 | remaining: 289s    
step 00631 (35.7%) | loss: 2.994925 | lrm: 0.92 | dt: 259ms | tok/sec: 1,010,753 | mfu: 39.6% | epoch: 1 | remaining: 289s    
step 00632 (35.8%) | loss: 3.002350 | lrm: 0.92 | dt: 259ms | tok/sec: 1,012,020 | mfu: 39.6% | epoch: 1 | remaining: 289s    
step 00633 (35.8%) | loss: 3.005254 | lrm: 0.92 | dt: 256ms | tok/sec: 1,022,153 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00634 (35.9%) | loss: 3.003810 | lrm: 0.92 | dt: 256ms | tok/sec: 1,023,525 | mfu: 40.1% | epoch: 1 | remaining: 288s    
step 00635 (35.9%) | loss: 2.999226 | lrm: 0.92 | dt: 258ms | tok/sec: 1,015,510 | mfu: 39.8% | epoch: 1 | remaining: 288s    
step 00636 (36.0%) | loss: 3.001894 | lrm: 0.92 | dt: 259ms | tok/sec: 1,013,472 | mfu: 39.7% | epoch: 1 | remaining: 288s    
step 00637 (36.1%) | loss: 3.000192 | lrm: 0.91 | dt: 258ms | tok/sec: 1,015,489 | mfu: 39.8% | epoch: 1 | remaining: 288s    
step 00638 (36.1%) | loss: 3.002136 | lrm: 0.91 | dt: 258ms | tok/sec: 1,015,448 | mfu: 39.7% | epoch: 1 | remaining: 287s    
step 00639 (36.2%) | loss: 3.003130 | lrm: 0.91 | dt: 260ms | tok/sec: 1,006,395 | mfu: 39.4% | epoch: 1 | remaining: 287s    
step 00640 (36.2%) | loss: 3.000766 | lrm: 0.91 | dt: 258ms | tok/sec: 1,014,822 | mfu: 39.7% | epoch: 1 | remaining: 287s    
step 00641 (36.3%) | loss: 3.000158 | lrm: 0.91 | dt: 259ms | tok/sec: 1,010,799 | mfu: 39.6% | epoch: 1 | remaining: 286s    
step 00642 (36.3%) | loss: 3.001691 | lrm: 0.91 | dt: 260ms | tok/sec: 1,007,809 | mfu: 39.4% | epoch: 1 | remaining: 286s    
step 00643 (36.4%) | loss: 3.005897 | lrm: 0.91 | dt: 258ms | tok/sec: 1,014,110 | mfu: 39.7% | epoch: 1 | remaining: 286s    
step 00644 (36.5%) | loss: 3.003081 | lrm: 0.91 | dt: 260ms | tok/sec: 1,009,279 | mfu: 39.5% | epoch: 1 | remaining: 286s    
step 00645 (36.5%) | loss: 3.000061 | lrm: 0.91 | dt: 259ms | tok/sec: 1,012,422 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00646 (36.6%) | loss: 3.001507 | lrm: 0.91 | dt: 260ms | tok/sec: 1,008,467 | mfu: 39.5% | epoch: 1 | remaining: 285s    
step 00647 (36.6%) | loss: 2.998632 | lrm: 0.91 | dt: 260ms | tok/sec: 1,009,096 | mfu: 39.5% | epoch: 1 | remaining: 285s    
step 00648 (36.7%) | loss: 2.995811 | lrm: 0.91 | dt: 257ms | tok/sec: 1,021,569 | mfu: 40.0% | epoch: 1 | remaining: 285s    
step 00649 (36.7%) | loss: 2.996251 | lrm: 0.90 | dt: 259ms | tok/sec: 1,012,936 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00650 (36.8%) | loss: 2.992099 | lrm: 0.90 | dt: 258ms | tok/sec: 1,016,145 | mfu: 39.8% | epoch: 1 | remaining: 284s    
step 00651 (36.9%) | loss: 2.990629 | lrm: 0.90 | dt: 258ms | tok/sec: 1,015,066 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00652 (36.9%) | loss: 2.986515 | lrm: 0.90 | dt: 258ms | tok/sec: 1,016,493 | mfu: 39.8% | epoch: 1 | remaining: 284s    
step 00653 (37.0%) | loss: 2.991384 | lrm: 0.90 | dt: 258ms | tok/sec: 1,014,150 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00654 (37.0%) | loss: 2.994010 | lrm: 0.90 | dt: 260ms | tok/sec: 1,008,516 | mfu: 39.5% | epoch: 1 | remaining: 283s    
step 00655 (37.1%) | loss: 2.999171 | lrm: 0.90 | dt: 259ms | tok/sec: 1,013,027 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00656 (37.1%) | loss: 2.994510 | lrm: 0.90 | dt: 259ms | tok/sec: 1,012,053 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00657 (37.2%) | loss: 2.990125 | lrm: 0.90 | dt: 258ms | tok/sec: 1,015,967 | mfu: 39.8% | epoch: 1 | remaining: 282s    
step 00658 (37.3%) | loss: 2.990484 | lrm: 0.90 | dt: 259ms | tok/sec: 1,013,487 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00659 (37.3%) | loss: 2.993222 | lrm: 0.90 | dt: 261ms | tok/sec: 1,004,528 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00660 (37.4%) | loss: 2.995694 | lrm: 0.90 | dt: 259ms | tok/sec: 1,011,704 | mfu: 39.6% | epoch: 1 | remaining: 282s    
step 00661 (37.4%) | loss: 2.993395 | lrm: 0.89 | dt: 257ms | tok/sec: 1,018,583 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00662 (37.5%) | loss: 2.992994 | lrm: 0.89 | dt: 259ms | tok/sec: 1,013,263 | mfu: 39.7% | epoch: 1 | remaining: 281s    
step 00663 (37.5%) | loss: 2.995502 | lrm: 0.89 | dt: 260ms | tok/sec: 1,008,339 | mfu: 39.5% | epoch: 1 | remaining: 281s    
step 00664 (37.6%) | loss: 2.998587 | lrm: 0.89 | dt: 257ms | tok/sec: 1,019,298 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00665 (37.7%) | loss: 2.996854 | lrm: 0.89 | dt: 257ms | tok/sec: 1,019,865 | mfu: 39.9% | epoch: 1 | remaining: 280s    
step 00666 (37.7%) | loss: 2.998702 | lrm: 0.89 | dt: 258ms | tok/sec: 1,014,286 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00667 (37.8%) | loss: 2.997422 | lrm: 0.89 | dt: 259ms | tok/sec: 1,012,503 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00668 (37.8%) | loss: 2.996747 | lrm: 0.89 | dt: 257ms | tok/sec: 1,020,427 | mfu: 39.9% | epoch: 1 | remaining: 279s    
step 00669 (37.9%) | loss: 2.995420 | lrm: 0.89 | dt: 258ms | tok/sec: 1,017,441 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00670 (37.9%) | loss: 2.996983 | lrm: 0.89 | dt: 259ms | tok/sec: 1,011,094 | mfu: 39.6% | epoch: 1 | remaining: 279s    
step 00671 (38.0%) | loss: 2.994795 | lrm: 0.89 | dt: 259ms | tok/sec: 1,011,533 | mfu: 39.6% | epoch: 1 | remaining: 279s    
step 00672 (38.1%) | loss: 2.986097 | lrm: 0.89 | dt: 259ms | tok/sec: 1,013,070 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00673 (38.1%) | loss: 2.988731 | lrm: 0.89 | dt: 258ms | tok/sec: 1,016,938 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00674 (38.2%) | loss: 2.989498 | lrm: 0.88 | dt: 259ms | tok/sec: 1,012,817 | mfu: 39.6% | epoch: 1 | remaining: 278s    
step 00675 (38.2%) | loss: 2.994436 | lrm: 0.88 | dt: 259ms | tok/sec: 1,011,691 | mfu: 39.6% | epoch: 1 | remaining: 278s    
step 00676 (38.3%) | loss: 2.991307 | lrm: 0.88 | dt: 258ms | tok/sec: 1,017,945 | mfu: 39.8% | epoch: 1 | remaining: 277s    
step 00677 (38.4%) | loss: 2.989917 | lrm: 0.88 | dt: 257ms | tok/sec: 1,020,109 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00678 (38.4%) | loss: 2.989869 | lrm: 0.88 | dt: 258ms | tok/sec: 1,015,681 | mfu: 39.8% | epoch: 1 | remaining: 277s    
step 00679 (38.5%) | loss: 2.990715 | lrm: 0.88 | dt: 259ms | tok/sec: 1,011,637 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00680 (38.5%) | loss: 2.983807 | lrm: 0.88 | dt: 259ms | tok/sec: 1,012,251 | mfu: 39.6% | epoch: 1 | remaining: 276s    
step 00681 (38.6%) | loss: 2.986751 | lrm: 0.88 | dt: 257ms | tok/sec: 1,021,074 | mfu: 40.0% | epoch: 1 | remaining: 276s    
step 00682 (38.6%) | loss: 2.989383 | lrm: 0.88 | dt: 258ms | tok/sec: 1,015,986 | mfu: 39.8% | epoch: 1 | remaining: 276s    
step 00683 (38.7%) | loss: 2.993768 | lrm: 0.88 | dt: 259ms | tok/sec: 1,012,327 | mfu: 39.6% | epoch: 1 | remaining: 276s    
step 00684 (38.8%) | loss: 2.991017 | lrm: 0.88 | dt: 257ms | tok/sec: 1,018,462 | mfu: 39.9% | epoch: 1 | remaining: 275s    
step 00685 (38.8%) | loss: 2.992407 | lrm: 0.88 | dt: 258ms | tok/sec: 1,017,260 | mfu: 39.8% | epoch: 1 | remaining: 275s    
step 00686 (38.9%) | loss: 2.995664 | lrm: 0.87 | dt: 258ms | tok/sec: 1,017,608 | mfu: 39.8% | epoch: 1 | remaining: 275s    
step 00687 (38.9%) | loss: 2.991244 | lrm: 0.87 | dt: 259ms | tok/sec: 1,010,302 | mfu: 39.5% | epoch: 1 | remaining: 275s    
step 00688 (39.0%) | loss: 2.995877 | lrm: 0.87 | dt: 257ms | tok/sec: 1,018,267 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00689 (39.0%) | loss: 2.994936 | lrm: 0.87 | dt: 257ms | tok/sec: 1,018,817 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00690 (39.1%) | loss: 2.994829 | lrm: 0.87 | dt: 259ms | tok/sec: 1,011,211 | mfu: 39.6% | epoch: 1 | remaining: 274s    
step 00691 (39.2%) | loss: 2.999656 | lrm: 0.87 | dt: 261ms | tok/sec: 1,004,033 | mfu: 39.3% | epoch: 1 | remaining: 274s    
step 00692 (39.2%) | loss: 2.997016 | lrm: 0.87 | dt: 258ms | tok/sec: 1,017,618 | mfu: 39.8% | epoch: 1 | remaining: 273s    
step 00693 (39.3%) | loss: 2.993041 | lrm: 0.87 | dt: 256ms | tok/sec: 1,025,109 | mfu: 40.1% | epoch: 1 | remaining: 273s    
step 00694 (39.3%) | loss: 2.992945 | lrm: 0.87 | dt: 260ms | tok/sec: 1,009,665 | mfu: 39.5% | epoch: 1 | remaining: 273s    
step 00695 (39.4%) | loss: 2.987821 | lrm: 0.87 | dt: 259ms | tok/sec: 1,012,617 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00696 (39.4%) | loss: 2.987274 | lrm: 0.87 | dt: 257ms | tok/sec: 1,020,220 | mfu: 39.9% | epoch: 1 | remaining: 272s    
step 00697 (39.5%) | loss: 2.985330 | lrm: 0.87 | dt: 258ms | tok/sec: 1,016,435 | mfu: 39.8% | epoch: 1 | remaining: 272s    
step 00698 (39.6%) | loss: 2.981692 | lrm: 0.86 | dt: 260ms | tok/sec: 1,007,715 | mfu: 39.4% | epoch: 1 | remaining: 272s    
step 00699 (39.6%) | loss: 2.982034 | lrm: 0.86 | dt: 262ms | tok/sec: 1,001,856 | mfu: 39.2% | epoch: 1 | remaining: 271s    
step 00700 (39.7%) | loss: 2.981659 | lrm: 0.86 | dt: 258ms | tok/sec: 1,016,424 | mfu: 39.8% | epoch: 1 | remaining: 271s    
step 00701 (39.7%) | loss: 2.981127 | lrm: 0.86 | dt: 256ms | tok/sec: 1,024,362 | mfu: 40.1% | epoch: 1 | remaining: 271s    
step 00702 (39.8%) | loss: 2.980626 | lrm: 0.86 | dt: 258ms | tok/sec: 1,015,489 | mfu: 39.8% | epoch: 1 | remaining: 271s    
step 00703 (39.8%) | loss: 2.980336 | lrm: 0.86 | dt: 260ms | tok/sec: 1,008,039 | mfu: 39.5% | epoch: 1 | remaining: 270s    
step 00704 (39.9%) | loss: 2.977949 | lrm: 0.86 | dt: 257ms | tok/sec: 1,019,887 | mfu: 39.9% | epoch: 1 | remaining: 270s    
step 00705 (40.0%) | loss: 2.976693 | lrm: 0.86 | dt: 255ms | tok/sec: 1,026,512 | mfu: 40.2% | epoch: 1 | remaining: 270s    
step 00706 (40.0%) | loss: 2.980594 | lrm: 0.86 | dt: 259ms | tok/sec: 1,012,256 | mfu: 39.6% | epoch: 1 | remaining: 270s    
step 00707 (40.1%) | loss: 2.980835 | lrm: 0.86 | dt: 261ms | tok/sec: 1,002,593 | mfu: 39.2% | epoch: 1 | remaining: 269s    
step 00708 (40.1%) | loss: 2.977528 | lrm: 0.86 | dt: 259ms | tok/sec: 1,013,540 | mfu: 39.7% | epoch: 1 | remaining: 269s    
step 00709 (40.2%) | loss: 2.973540 | lrm: 0.86 | dt: 257ms | tok/sec: 1,020,268 | mfu: 39.9% | epoch: 1 | remaining: 269s    
step 00710 (40.2%) | loss: 2.976146 | lrm: 0.86 | dt: 260ms | tok/sec: 1,010,073 | mfu: 39.5% | epoch: 1 | remaining: 269s    
step 00711 (40.3%) | loss: 2.971073 | lrm: 0.85 | dt: 261ms | tok/sec: 1,005,757 | mfu: 39.4% | epoch: 1 | remaining: 268s    
step 00712 (40.4%) | loss: 2.971832 | lrm: 0.85 | dt: 260ms | tok/sec: 1,007,847 | mfu: 39.5% | epoch: 1 | remaining: 268s    
step 00713 (40.4%) | loss: 2.976057 | lrm: 0.85 | dt: 258ms | tok/sec: 1,017,204 | mfu: 39.8% | epoch: 1 | remaining: 268s    
step 00714 (40.5%) | loss: 2.970213 | lrm: 0.85 | dt: 261ms | tok/sec: 1,004,739 | mfu: 39.3% | epoch: 1 | remaining: 268s    
step 00715 (40.5%) | loss: 2.974800 | lrm: 0.85 | dt: 260ms | tok/sec: 1,008,685 | mfu: 39.5% | epoch: 1 | remaining: 267s    
step 00716 (40.6%) | loss: 2.969840 | lrm: 0.85 | dt: 260ms | tok/sec: 1,009,035 | mfu: 39.5% | epoch: 1 | remaining: 267s    
step 00717 (40.6%) | loss: 2.973734 | lrm: 0.85 | dt: 257ms | tok/sec: 1,020,204 | mfu: 39.9% | epoch: 1 | remaining: 267s    
step 00718 (40.7%) | loss: 2.970780 | lrm: 0.85 | dt: 258ms | tok/sec: 1,014,949 | mfu: 39.7% | epoch: 1 | remaining: 267s    
step 00719 (40.8%) | loss: 2.973175 | lrm: 0.85 | dt: 258ms | tok/sec: 1,015,576 | mfu: 39.8% | epoch: 1 | remaining: 266s    
step 00720 (40.8%) | loss: 2.971925 | lrm: 0.85 | dt: 259ms | tok/sec: 1,011,361 | mfu: 39.6% | epoch: 1 | remaining: 266s    
step 00721 (40.9%) | loss: 2.971080 | lrm: 0.85 | dt: 258ms | tok/sec: 1,017,332 | mfu: 39.8% | epoch: 1 | remaining: 266s    
step 00722 (40.9%) | loss: 2.969432 | lrm: 0.85 | dt: 258ms | tok/sec: 1,016,466 | mfu: 39.8% | epoch: 1 | remaining: 266s    
step 00723 (41.0%) | loss: 2.970264 | lrm: 0.84 | dt: 258ms | tok/sec: 1,018,022 | mfu: 39.8% | epoch: 1 | remaining: 265s    
step 00724 (41.1%) | loss: 2.963734 | lrm: 0.84 | dt: 258ms | tok/sec: 1,015,415 | mfu: 39.7% | epoch: 1 | remaining: 265s    
step 00725 (41.1%) | loss: 2.960335 | lrm: 0.84 | dt: 257ms | tok/sec: 1,018,163 | mfu: 39.9% | epoch: 1 | remaining: 265s    
step 00726 (41.2%) | loss: 2.968555 | lrm: 0.84 | dt: 258ms | tok/sec: 1,014,258 | mfu: 39.7% | epoch: 1 | remaining: 264s    
step 00727 (41.2%) | loss: 2.970695 | lrm: 0.84 | dt: 259ms | tok/sec: 1,013,263 | mfu: 39.7% | epoch: 1 | remaining: 264s    
step 00728 (41.3%) | loss: 2.970941 | lrm: 0.84 | dt: 261ms | tok/sec: 1,005,605 | mfu: 39.4% | epoch: 1 | remaining: 264s    
step 00729 (41.3%) | loss: 2.968447 | lrm: 0.84 | dt: 258ms | tok/sec: 1,016,429 | mfu: 39.8% | epoch: 1 | remaining: 264s    
